_id,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
1,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,""
177,2018-08-15,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
178,2018-09-15,Wheat flour - Retail,KG,cereals and tubers,40.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
179,2018-10-15,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
180,2018-11-15,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
181,2018-12-15,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
182,2019-01-15,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
183,2019-02-15,Wheat flour - Retail,KG,cereals and tubers,41.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
184,2019-03-15,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
185,2019-04-15,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
186,2019-05-15,Wheat flour - Retail,KG,cereals and tubers,40.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
187,2019-06-15,Wheat flour - Retail,KG,cereals and tubers,42.38,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
188,2019-07-15,Wheat flour - Retail,KG,cereals and tubers,43.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
189,2019-08-15,Wheat flour - Retail,KG,cereals and tubers,43.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
190,2019-09-15,Wheat flour - Retail,KG,cereals and tubers,45.25,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
191,2019-10-15,Wheat flour - Retail,KG,cereals and tubers,46.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,""
192,2006-01-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
193,2006-02-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
194,2006-03-15,Rice (coarse) - Retail,KG,cereals and tubers,22.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
195,2006-04-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
196,2006-05-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
197,2006-06-15,Rice (coarse) - Retail,KG,cereals and tubers,15.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
198,2006-07-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
199,2006-08-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
200,2006-09-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
201,2006-10-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
202,2006-11-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
203,2006-12-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
204,2007-01-15,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
205,2007-02-15,Rice (coarse) - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
206,2007-03-15,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
207,2007-04-15,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
208,2007-05-15,Rice (coarse) - Retail,KG,cereals and tubers,21.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
209,2007-06-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
210,2007-07-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
211,2007-08-15,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
212,2007-09-15,Rice (coarse) - Retail,KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
213,2007-10-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
214,2007-11-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
215,2007-12-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
216,2008-01-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
217,2008-02-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
218,2008-03-15,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
219,2008-04-15,Rice (coarse) - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
220,2008-05-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
221,2008-06-15,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
222,2008-07-15,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
223,2008-08-15,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
224,2008-09-15,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
225,2008-10-15,Rice (coarse) - Retail,KG,cereals and tubers,41.1,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
226,2008-11-15,Rice (coarse) - Retail,KG,cereals and tubers,37.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
227,2008-12-15,Rice (coarse) - Retail,KG,cereals and tubers,36.81,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
228,2009-01-15,Rice (coarse) - Retail,KG,cereals and tubers,35.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
229,2009-02-15,Rice (coarse) - Retail,KG,cereals and tubers,34.88,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
230,2009-03-15,Rice (coarse) - Retail,KG,cereals and tubers,34.44,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
231,2009-04-15,Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
232,2009-05-15,Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
233,2009-06-15,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
234,2009-07-15,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
235,2009-08-15,Rice (coarse) - Retail,KG,cereals and tubers,36.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
236,2009-09-15,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
237,2009-10-15,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
238,2009-11-15,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
239,2009-12-15,Rice (coarse) - Retail,KG,cereals and tubers,34.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
240,2010-01-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
241,2010-02-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
242,2010-03-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
243,2010-04-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
244,2010-05-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
245,2010-06-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
246,2010-07-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
247,2010-08-15,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
248,2010-09-15,Rice (coarse) - Retail,KG,cereals and tubers,34.2,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
249,2010-10-15,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
250,2010-11-15,Rice (coarse) - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
251,2010-12-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
252,2011-01-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
253,2011-02-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
254,2011-03-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
255,2011-04-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
256,2011-05-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
257,2011-06-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
258,2011-07-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
259,2011-08-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
260,2011-09-15,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
261,2011-10-15,Rice (coarse) - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
262,2011-11-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
263,2011-12-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
264,2012-01-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
265,2012-02-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
266,2012-03-15,Rice (coarse) - Retail,KG,cereals and tubers,40.6,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
267,2012-04-15,Rice (coarse) - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
268,2012-05-15,Rice (coarse) - Retail,KG,cereals and tubers,40.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
269,2012-06-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
270,2012-07-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
271,2012-08-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
272,2012-09-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
273,2012-10-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
274,2012-11-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
275,2012-12-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
276,2013-01-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
277,2013-02-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
278,2013-03-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
279,2013-04-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
280,2013-05-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
281,2013-06-15,Rice (coarse) - Retail,KG,cereals and tubers,44.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
282,2013-07-15,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
283,2013-08-15,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
284,2013-09-15,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
285,2013-10-15,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
286,2013-11-15,Rice (coarse) - Retail,KG,cereals and tubers,45.75,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
287,2013-12-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
288,2014-01-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
289,2014-02-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
290,2014-03-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
291,2014-04-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
292,2014-05-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
293,2014-06-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
294,2014-07-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
295,2014-08-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
296,2014-09-15,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
297,2014-10-15,Rice (coarse) - Retail,KG,cereals and tubers,47.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
298,2014-11-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
299,2014-12-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
300,2015-01-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
301,2015-02-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
302,2015-03-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
303,2015-04-15,Rice (coarse) - Retail,KG,cereals and tubers,46.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
304,2015-05-15,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
305,2015-06-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
306,2015-07-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
307,2015-08-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
308,2015-09-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
309,2015-10-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
310,2015-11-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
311,2015-12-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
312,2016-01-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
313,2016-02-15,Rice (coarse) - Retail,KG,cereals and tubers,47.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
314,2016-03-15,Rice (coarse) - Retail,KG,cereals and tubers,48.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
315,2016-04-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
316,2016-05-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
317,2016-06-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
318,2016-07-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
319,2016-08-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
320,2016-09-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
321,2016-10-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
322,2016-11-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
323,2016-12-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
324,2017-01-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
325,2017-02-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
326,2017-03-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
327,2017-04-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
328,2017-05-15,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
329,2017-06-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
330,2017-07-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
331,2017-08-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
332,2017-09-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
333,2017-10-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
334,2017-11-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
335,2017-12-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
336,2018-01-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
337,2018-02-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
338,2018-03-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
339,2018-04-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
340,2018-05-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
341,2018-06-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
342,2018-07-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
343,2018-08-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
344,2018-09-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
345,2018-10-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
346,2018-11-15,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,""
